video_id,file_name,chunk_name,official_source_path,official_revision,original_label,three_class_label,duration_ffprobe,sha256,relative_selected_path,replacement_used,replacement_for
emotion:00010014.mp4,00010014.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,33.733333,2f2b3c5222e80a419392465625c9456ee60146f768ee50b102d828740d4d3c3d,neutral/neutral/neutral_neutral_1703_00010014.mp4,False,
emotion:00010015.mp4,00010015.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,31.068005,6ff6c4c464bcb7cbf330022bc9688b85209c4b7597aca34908f30da4fa1bd471,neutral/neutral/neutral_neutral_1704_00010015.mp4,False,
emotion:00010020.mp4,00010020.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,24.0,3e7ab8385064d794637b0be6a544bc0d748def028fe764fce74029890d31b892,neutral/neutral/neutral_neutral_1705_00010020.mp4,False,
emotion:00010026.mp4,00010026.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,24.333991,2d529aa795227ab85b1b25a364d863e4e5ac07161ac910e76cb618dcc4ff5e3e,neutral/neutral/neutral_neutral_1706_00010026.mp4,False,
emotion:00010031.mp4,00010031.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,35.387007,fe877fb3b4eda8c22b731436e963cff2ffbd58fb608e1ce744926c3678680dfa,neutral/neutral/neutral_neutral_1707_00010031.mp4,False,
emotion:00010038.mp4,00010038.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,19.341995,2ca81510020c28628f3d18b2eb82da00427c3cf5ed5682c6bf9ceb4ff13d460f,neutral/neutral/neutral_neutral_1708_00010038.mp4,False,
emotion:00010057.mp4,00010057.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,39.123991,cc9d96edf2894ebeeef5eb4a876ab50ab5f6e25955a767138c1958bb447e561b,neutral/neutral/neutral_neutral_1709_00010057.mp4,False,
emotion:00010058.mp4,00010058.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,32.24,44e4ba9b2ecf26fe3e9421a0db1d8a5fa0ae2489ca55b6f590fbfb505deb10ed,neutral/neutral/neutral_neutral_1710_00010058.mp4,False,
emotion:00010074.mp4,00010074.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,32.273991,f2daad4c3c92730e050de6dc5116f117310216549cabb18d77684a4ab2b87871,neutral/neutral/neutral_neutral_1711_00010074.mp4,False,
emotion:00010077.mp4,00010077.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,15.186009,148e65d776184356437e935d8f57ad93c0e2c687d63f34abf92c6b44ccf0f230,neutral/neutral/neutral_neutral_1712_00010077.mp4,False,
emotion:00010081.mp4,00010081.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,31.733333,9d75dfab656f2e082a7733336ee87cbdd58ed79b53308b9c43191e0644604cb2,neutral/neutral/neutral_neutral_1713_00010081.mp4,False,
emotion:00010090.mp4,00010090.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,8.033991,4f359e8607c60e15c83b140b3b22a80e37760da147dac872338ee5b87359283f,neutral/neutral/neutral_neutral_1714_00010090.mp4,False,
emotion:00010094.mp4,00010094.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,11.157007,44bbd9a6d58e795c89d595a2188d028fab2d4398128c81f20a3cb413a83ae101,neutral/neutral/neutral_neutral_1715_00010094.mp4,False,
emotion:00010096.mp4,00010096.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,12.005011,4367a77ba8ecbf99e79768ccfa44626a8e0db1fbe43dca6594010b9fa564fd12,neutral/neutral/neutral_neutral_1716_00010096.mp4,False,
emotion:00010104.mp4,00010104.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,24.532993,272657828e14ecabb109cabb18e0eac0548ed086470bc11b235331da119ae2b2,neutral/neutral/neutral_neutral_1717_00010104.mp4,False,
emotion:00010107.mp4,00010107.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,10.635011,8b32945492681d67c253c07ba39e4e3d32b3968928de13ea4be0e21e34978c2c,neutral/neutral/neutral_neutral_1718_00010107.mp4,False,
emotion:00010112.mp4,00010112.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,23.766667,ec34977590a0057e725ec17a9d73985e52649212959d425bc0d750a89cfc3d9c,neutral/neutral/neutral_neutral_1719_00010112.mp4,False,
emotion:00010124.mp4,00010124.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,31.788005,209566b72ade4fd4f69fbe7a3ee7825cdb721076d6b46c0503b51a41f596e47c,neutral/neutral/neutral_neutral_1720_00010124.mp4,False,
emotion:00010128.mp4,00010128.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,44.4,a38a57a17e58c7fb3c76b90588fcbd7a64cdb64b61d021b8d21e0e4c39f3e9d0,neutral/neutral/neutral_neutral_1721_00010128.mp4,False,
emotion:00010130.mp4,00010130.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,29.533991,3b305dba0e7be12cc428457fbcab5e3976cfff7b06279d141f5f7e8f52411481,neutral/neutral/neutral_neutral_1722_00010130.mp4,False,
emotion:00010135.mp4,00010135.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,30.139002,9761ad0c3a3231c5c89b10fc0569b7ef0982b5efb84bca77f940926cb6ab574b,neutral/neutral/neutral_neutral_1723_00010135.mp4,False,
emotion:00010138.mp4,00010138.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,22.357007,19119d4387114f306790468a878f7b937caa3af50d4b9de3f56ad8135a3d9bf6,neutral/neutral/neutral_neutral_1724_00010138.mp4,False,
emotion:00010142.mp4,00010142.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,8.066667,efeab7460b1c7cb9db32f2394ba57d3f7fab378e7e7ff5437ec8dac08fa0895c,neutral/neutral/neutral_neutral_1725_00010142.mp4,False,
emotion:00010163.mp4,00010163.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,7.1,6eac3a60ac0b2302451dbbe01ede091e5f64eaf440acef6e4ed857bc10f79adb,neutral/neutral/neutral_neutral_1726_00010163.mp4,False,
emotion:00010168.mp4,00010168.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,13.625,6cc5cf3674b2638ea8dd98842b75aea1da32260659f1f60e8354b0001bfb5981,neutral/neutral/neutral_neutral_1727_00010168.mp4,False,
emotion:00010173.mp4,00010173.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,10.261995,7c24fa8f6a5bd3d5bf6437391cc61b7974041a62766951dadffc8c9307b4320b,neutral/neutral/neutral_neutral_1728_00010173.mp4,False,
emotion:00010175.mp4,00010175.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,28.072993,535d0e5a6b8fbad73de8ca70bfd295f09da7209818c1bb588c26e3019f3b0634,neutral/neutral/neutral_neutral_1729_00010175.mp4,False,
emotion:00010176.mp4,00010176.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,52.383991,19d57bfd3969c9e7efc3922298532e81ddd39dd1d20b3ae116d8184a31da7170,neutral/neutral/neutral_neutral_1730_00010176.mp4,False,
emotion:00010180.mp4,00010180.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,17.08,89c4d0da0cdc1e0c76d8991f7c359e53082d7defda2195bc6267ef6fb9b553fc,neutral/neutral/neutral_neutral_1731_00010180.mp4,False,
emotion:00010183.mp4,00010183.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,27.633333,e917b2a0d9c48eeaa27aef6c02db833b77f42cadcc16e2b016c1f4e29b7023c4,neutral/neutral/neutral_neutral_1732_00010183.mp4,False,
emotion:00010184.mp4,00010184.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,36.709002,b81cdc1d18b48d512c1e47ca816e7b506d35ae094c98a9e1cd70d15e107c4bdc,neutral/neutral/neutral_neutral_1733_00010184.mp4,False,
emotion:00010185.mp4,00010185.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,12.608005,7d2959c5c3bc16f915c197504d1d4f6bf43aac3d110f90a4231410f42eb8cf66,neutral/neutral/neutral_neutral_1734_00010185.mp4,False,
emotion:00010186.mp4,00010186.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,24.6,b85973f19e62a79b47cb3ee63008eaaca3073798ebe185c34cc00ad7163d56b5,neutral/neutral/neutral_neutral_1735_00010186.mp4,False,
emotion:00010188.mp4,00010188.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,15.44,2bbb1702889d7cd4481f5b2e23f73a5b2dbacb8826aa3046a837111d3f82dcb6,neutral/neutral/neutral_neutral_1736_00010188.mp4,False,
emotion:00010200.mp4,00010200.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,14.65,d408acd8aaacb562067ee5ce11d8b0c8a58b2fc972012ca221204723c262213c,neutral/neutral/neutral_neutral_1737_00010200.mp4,False,
emotion:00010202.mp4,00010202.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,20.968005,6c9feb35c5a7d1777a1c0241bb004f7a0a68c9425e351736389d5d6f446dc04c,neutral/neutral/neutral_neutral_1738_00010202.mp4,False,
emotion:00010220.mp4,00010220.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,33.946009,218030e026c5dd40ef917d40ed1dc530f27a4fc8456bc20f148ac774974b6f5c,neutral/neutral/neutral_neutral_1739_00010220.mp4,False,
emotion:00010221.mp4,00010221.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,22.383991,92160ceea3de93ecd9a851343d913fc78d546b5da255b5924731d51596e9a021,neutral/neutral/neutral_neutral_1740_00010221.mp4,False,
emotion:00010225.mp4,00010225.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,30.366667,882d5e255551a5d21a8ab9bb2ac5a164e000aeba20b559b7e23d77a5bd5edb94,neutral/neutral/neutral_neutral_1741_00010225.mp4,False,
emotion:00010250.mp4,00010250.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,9.680998,e1c195a4d02e8d1df6caa339a8686d4a163716655ad287fbf697a4b93585db4f,neutral/neutral/neutral_neutral_1742_00010250.mp4,False,
emotion:00010251.mp4,00010251.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,8.847007,2bb2f7b23e60c906c12cda855944368d1986d2e6f0131ed41e116e02a6a1e893,neutral/neutral/neutral_neutral_1743_00010251.mp4,False,
emotion:00010259.mp4,00010259.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,28.466667,41cbbf8088d4fbaa48cbd21e5d14725aa2791d74cdc647eb77f02fa15ab46428,neutral/neutral/neutral_neutral_1744_00010259.mp4,False,
emotion:00010261.mp4,00010261.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,24.466667,5c00c5cac3dadccb6baa7713723e89e4bdf47abefb0d510647c549940fb75373,neutral/neutral/neutral_neutral_1745_00010261.mp4,False,
emotion:00010262.mp4,00010262.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,16.6,bf53d877521a376c58e10cb026e052a74e3b01999d8047b7873163e472a62150,neutral/neutral/neutral_neutral_1746_00010262.mp4,False,
emotion:00010279.mp4,00010279.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,30.666667,9e5f95d633942890a1db5f03e48002a140a95ebe4cf1033ca949425efd8f585e,neutral/neutral/neutral_neutral_1747_00010279.mp4,False,
emotion:00010280.mp4,00010280.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,23.7,c3442a2dfca047dd90855f2d261dbc15e5e0a7ccacd527bcb2a6d4e802834751,neutral/neutral/neutral_neutral_1748_00010280.mp4,False,
emotion:00010283.mp4,00010283.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,33.272993,54d0b894fd8fe9bd49abb3c21f244e6d7ba28b4aafa1a15217275b0b4dd49177,neutral/neutral/neutral_neutral_1749_00010283.mp4,False,
emotion:00010286.mp4,00010286.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,22.4,4e26ecf0da1d1ac5a8f9a9a9f57502ad9188bb198d1ff03bb4f4ae60ba38050a,neutral/neutral/neutral_neutral_1750_00010286.mp4,False,
emotion:00010292.mp4,00010292.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,26.466667,5d9c4f3ef8b704e9f4ac99ba1a747d9699e307dc84d706fd7f71b66bcf7a1eeb,neutral/neutral/neutral_neutral_1751_00010292.mp4,False,
emotion:00010293.mp4,00010293.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,28.581995,63bcdae54276f0e453acce39ed65f784aaf7adc20c33334ca3395841afa5e739,neutral/neutral/neutral_neutral_1752_00010293.mp4,False,
emotion:00010298.mp4,00010298.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,23.776009,6b4933c966cdde85c794f9987b98f185c0f1e4a5cea17c9097ee3511141e89e5,neutral/neutral/neutral_neutral_1753_00010298.mp4,False,
emotion:00010300.mp4,00010300.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,21.177007,e1b615728aed50ed666e570ddf19a4b88ece801cb21797a46e06fa3f17d15dad,neutral/neutral/neutral_neutral_1754_00010300.mp4,False,
emotion:00010309.mp4,00010309.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,26.125,edd3362789a6b32d49e34d533870f87d839659c567e19e008ab2004c91583034,neutral/neutral/neutral_neutral_1755_00010309.mp4,False,
emotion:00010319.mp4,00010319.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,14.791667,4e5421c080376f2f1b9ab159c2661356904d665acdd02cc249bb4342a739b577,neutral/neutral/neutral_neutral_1756_00010319.mp4,False,
emotion:00010333.mp4,00010333.mp4,eMotions_chunk_079.parquet,datasets/Conna/eMotions/data/eMotions_chunk_079.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,17.685011,a39125022c98daf12931edeecc04d90883be8440e17204431143857242743462,neutral/neutral/neutral_neutral_1757_00010333.mp4,False,
emotion:00013380.mp4,00013380.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,8.333333,3b970a712918efaffc2963836b218b42be7d608340dff9162c10dd0a19d5e4c5,neutral/neutral/neutral_neutral_1758_00013380.mp4,False,
emotion:00013389.mp4,00013389.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,12.005011,b399b4397af823783023df44f073824d65592c998376643f2b572bc8e4eae6fc,neutral/neutral/neutral_neutral_1759_00013389.mp4,False,
emotion:00013398.mp4,00013398.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,6.733333,131c5a6e8aa4746fa89352426edb07fb72760ca67a5de4c496a346a1cd80fbd9,neutral/neutral/neutral_neutral_1760_00013398.mp4,False,
emotion:00013417.mp4,00013417.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,12.120998,49daa416ba55e75374e3ea82f1529b9fdd9387dccca91f26c9fd28b75dc20bf1,neutral/neutral/neutral_neutral_1761_00013417.mp4,False,
emotion:00013428.mp4,00013428.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,7.313991,358fc28626f60cc923e35d7862d6b9c843a8608a3fea4dcb7c7a7fffc0b7f68c,neutral/neutral/neutral_neutral_1762_00013428.mp4,False,
emotion:00013439.mp4,00013439.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,6.176009,c08a0c961e95ff037a42d8cb6886f05d670fadd37d63002745653336587a58f3,neutral/neutral/neutral_neutral_1763_00013439.mp4,False,
emotion:00013450.mp4,00013450.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,17.717007,975a787c91c4a211076f3ea59e857a3b31750d2f9e4a7c4fb02dc3ed69c6d160,neutral/neutral/neutral_neutral_1764_00013450.mp4,False,
emotion:00013451.mp4,00013451.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,24.0,03456ece382cca5e85ab38e5e21e48b517e4081632a9be58dcb38c9b81eb2b60,neutral/neutral/neutral_neutral_1765_00013451.mp4,False,
emotion:00013455.mp4,00013455.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,18.466667,5c2d120cb77e47c76b1f53737735b9ba5521c395a683c2d14ce01e6996805a51,neutral/neutral/neutral_neutral_1766_00013455.mp4,False,
emotion:00013457.mp4,00013457.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,21.466667,ee1f381f22ceb64fe0fbfa16f900514868b3da34fd832b4e7597b52a9e9c5f57,neutral/neutral/neutral_neutral_1767_00013457.mp4,False,
emotion:00013463.mp4,00013463.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,47.600998,81c19f921578fa8834245146387fd7ad3e14d4d2d08a6f50a05c5eacb43f0321,neutral/neutral/neutral_neutral_1768_00013463.mp4,False,
emotion:00013475.mp4,00013475.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,28.08,098b66a046e0da046a2b67e82f752bd08435ae9e2241c50bbd7066b7b2fef40c,neutral/neutral/neutral_neutral_1769_00013475.mp4,False,
emotion:00013491.mp4,00013491.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,9.233333,649d46991ea2e4b59be3caa75d280a86033597ab5da7507da525c1152dca8de6,neutral/neutral/neutral_neutral_1770_00013491.mp4,False,
emotion:00013518.mp4,00013518.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,11.54,526d4ca30eecb9cb55fb5e7c21a61f8fd08b2df7dcad99df8a39ffad5f40ee54,neutral/neutral/neutral_neutral_1771_00013518.mp4,False,
emotion:00013539.mp4,00013539.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,9.056009,12f01e962a00a9e89cf36b956d07878897c9cbba17aa9fd8d002e23878bcefb2,neutral/neutral/neutral_neutral_1772_00013539.mp4,False,
emotion:00013545.mp4,00013545.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,8.08,c662647d9a2bb0a5ac72d4ed20f3a284b77df61b237670a1d27bee250f4ef255,neutral/neutral/neutral_neutral_1773_00013545.mp4,False,
emotion:00013550.mp4,00013550.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,6.805011,23e52fd2b27f0378ad1ad708f4e75126786ac22d4aecfee3ec6d454721a04a1d,neutral/neutral/neutral_neutral_1774_00013550.mp4,False,
emotion:00013593.mp4,00013593.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,9.233333,4e971a35dc687af41cfd6091dc5907ee3ed97859ab964a01c7180c3308ea1eec,neutral/neutral/neutral_neutral_1775_00013593.mp4,False,
emotion:00013594.mp4,00013594.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,7.033333,a43f652c9df6294a60058196ceda2f47c2f2026ba99a8f89a6602bd153e5f2ab,neutral/neutral/neutral_neutral_1776_00013594.mp4,False,
emotion:00013604.mp4,00013604.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,12.539002,e08330da127a94fbb6eac4ecab0db9b04206d8a84887ad0f70bfe1ebf0b96064,neutral/neutral/neutral_neutral_1777_00013604.mp4,False,
emotion:00013605.mp4,00013605.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,31.56,f8db84b0c6d0943822d7775e9e5ea19742a47a2e6bd408108783a75b1d17e8be,neutral/neutral/neutral_neutral_1778_00013605.mp4,False,
emotion:00013614.mp4,00013614.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,7.081995,a5f045bc28e208c2403fbcfa4c3c55e8715fd6b1d7ccbee89da1890092bb2f3c,neutral/neutral/neutral_neutral_1779_00013614.mp4,False,
emotion:00013629.mp4,00013629.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,6.409002,c6ae2bef20f747ab668f4f89f6d064c4b6b3520ee6113d16324ca9f6aebecd31,neutral/neutral/neutral_neutral_1780_00013629.mp4,False,
emotion:00013674.mp4,00013674.mp4,eMotions_chunk_085.parquet,datasets/Conna/eMotions/data/eMotions_chunk_085.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,14.047007,e48d7015f8cb3b3eb5ff6a62101fcc0529d620f8262c6d2b004953e522700885,neutral/neutral/neutral_neutral_1781_00013674.mp4,False,
