protocol_version,random_seed,session_id,video_id,video_path,video_duration_sec,trial_type,original_label,three_class_label,sha256,duration_bucket,original_id,replacement_reason,has_audio
emotion-v1,20260912,29,original:vid_2763,original/2763.mp4,15.048382,ordinary,,,,short,vid_2763,,
emotion-v1,20260912,29,original:vid_2822,original/2822.mp4,15.066667,ordinary,,,,short,vid_2822,,
emotion-v1,20260912,29,original:vid_2897,original/2897.mp4,15.045011,ordinary,,,,short,vid_2897,,
emotion-v1,20260912,29,original:vid_2919,original/2919.mp4,15.046009,ordinary,,,,short,vid_2919,,
emotion-v1,20260912,29,original:vid_2943,original/2943.mp4,15.046009,ordinary,,,,short,vid_2943,,
emotion-v1,20260912,29,original:vid_3042,original/3042.mp4,15.046009,ordinary,,,,short,vid_3042,,
emotion-v1,20260912,29,original:vid_3073,original/3073.mp4,15.068005,ordinary,,,,short,vid_3073,,
emotion-v1,20260912,29,original:vid_3104,original/3104.mp4,15.068005,ordinary,,,,short,vid_3104,,
emotion-v1,20260912,29,original:vid_3119,original/3119.mp4,15.016667,ordinary,,,,short,vid_3119,,
emotion-v1,20260912,29,original:vid_3197,original/3197.mp4,15.1,ordinary,,,,medium,vid_3197,,
emotion-v1,20260912,29,original:vid_3238,original/3238.mp4,15.07,ordinary,,,,medium,vid_3238,,
emotion-v1,20260912,29,original:vid_3246,original/3246.mp4,15.07,ordinary,,,,medium,vid_3246,,
emotion-v1,20260912,29,original:vid_3304,original/3304.mp4,15.092993,ordinary,,,,medium,vid_3304,,
emotion-v1,20260912,29,original:vid_3310,original/3310.mp4,15.092993,ordinary,,,,medium,vid_3310,,
emotion-v1,20260912,29,original:vid_3328,original/3328.mp4,15.133333,ordinary,,,,medium,vid_3328,,
emotion-v1,20260912,29,original:vid_3352,original/3352.mp4,15.115115,ordinary,,,,medium,vid_3352,,
emotion-v1,20260912,29,original:vid_3407,original/3407.mp4,15.092993,ordinary,,,,medium,vid_3407,,
emotion-v1,20260912,29,original:vid_3411,original/3411.mp4,15.148482,ordinary,,,,medium,vid_3411,,
emotion-v1,20260912,29,original:vid_3518,original/3518.mp4,15.116009,ordinary,,,,medium,vid_3518,,
emotion-v1,20260912,29,original:vid_3576,original/3576.mp4,15.166667,ordinary,,,,medium,vid_3576,,
emotion-v1,20260912,29,original:vid_3646,original/3646.mp4,15.186009,ordinary,,,,medium,vid_3646,,
emotion-v1,20260912,29,original:vid_3713,original/3713.mp4,15.301995,ordinary,,,,medium,vid_3713,,
emotion-v1,20260912,29,original:vid_3753,original/3753.mp4,15.339002,ordinary,,,,medium,vid_3753,,
emotion-v1,20260912,29,original:vid_3777,original/3777.mp4,15.433333,ordinary,,,,medium,vid_3777,,
emotion-v1,20260912,29,original:vid_3860,original/3860.mp4,15.8,ordinary,,,,medium,vid_3860,,
emotion-v1,20260912,29,original:vid_3862,original/3862.mp4,15.733333,ordinary,,,,medium,vid_3862,,
emotion-v1,20260912,29,original:vid_3933,original/3933.mp4,15.973991,ordinary,,,,medium,vid_3933,,
emotion-v1,20260912,29,original:vid_3969,original/3969.mp4,16.183991,ordinary,,,,medium,vid_3969,,
emotion-v1,20260912,29,original:vid_4024,original/4024.mp4,16.486009,ordinary,,,,medium,vid_4024,,
emotion-v1,20260912,29,original:vid_4042,original/4042.mp4,16.553991,ordinary,,,,medium,vid_4042,,
emotion-v1,20260912,29,original:vid_4101,original/4101.mp4,16.9,ordinary,,,,medium,vid_4101,,
emotion-v1,20260912,29,original:vid_4136,original/4136.mp4,16.997007,ordinary,,,,medium,vid_4136,,
emotion-v1,20260912,29,original:vid_4190,original/4190.mp4,17.2,ordinary,,,,medium,vid_4190,,
emotion-v1,20260912,29,original:vid_4247,original/4247.mp4,17.320998,ordinary,,,,medium,vid_4247,,
emotion-v1,20260912,29,original:vid_4288,original/4288.mp4,17.533333,ordinary,,,,medium,vid_4288,,
emotion-v1,20260912,29,original:vid_4315,original/4315.mp4,17.669002,ordinary,,,,medium,vid_4315,,
emotion-v1,20260912,29,original:vid_4381,original/4381.mp4,17.949002,ordinary,,,,medium,vid_4381,,
emotion-v1,20260912,29,original:vid_4411,original/4411.mp4,18.11679,ordinary,,,,medium,vid_4411,,
emotion-v1,20260912,29,original:vid_4449,original/4449.mp4,18.366667,ordinary,,,,medium,vid_4449,,
emotion-v1,20260912,29,original:vid_4532,original/4532.mp4,18.666667,ordinary,,,,medium,vid_4532,,
emotion-v1,20260912,29,original:vid_4533,original/4533.mp4,18.715011,ordinary,,,,medium,vid_4533,,
emotion-v1,20260912,29,original:vid_4615,original/4615.mp4,19.202993,ordinary,,,,medium,vid_4615,,
emotion-v1,20260912,29,original:vid_4628,original/4628.mp4,19.296009,ordinary,,,,medium,vid_4628,,
emotion-v1,20260912,29,original:vid_4666,original/4666.mp4,19.505011,ordinary,,,,medium,vid_4666,,
emotion-v1,20260912,29,original:vid_4747,original/4747.mp4,19.966667,ordinary,,,,medium,vid_4747,,
emotion-v1,20260912,29,original:vid_4778,original/4778.mp4,20.033333,ordinary,,,,long,vid_4778,,
emotion-v1,20260912,29,original:vid_4837,original/4837.mp4,20.107007,ordinary,,,,long,vid_4837,,
emotion-v1,20260912,29,original:vid_4845,original/4845.mp4,20.266667,ordinary,,,,long,vid_4845,,
emotion-v1,20260912,29,original:vid_4921,original/4921.mp4,20.872993,ordinary,,,,long,vid_4921,,
emotion-v1,20260912,29,original:vid_4936,original/4936.mp4,20.942993,ordinary,,,,long,vid_4936,,
emotion-v1,20260912,29,original:vid_5021,original/5021.mp4,21.566667,ordinary,,,,long,vid_5021,,
emotion-v1,20260912,29,original:vid_5024,original/5024.mp4,21.57,ordinary,,,,long,vid_5024,,
emotion-v1,20260912,29,original:vid_5118,original/5118.mp4,22.116667,ordinary,,,,long,vid_5118,,
emotion-v1,20260912,29,original:vid_5126,original/5126.mp4,22.245011,ordinary,,,,long,vid_5126,,
emotion-v1,20260912,29,original:vid_5193,original/5193.mp4,22.766667,ordinary,,,,long,vid_5193,,
emotion-v1,20260912,29,original:vid_5220,original/5220.mp4,23.033333,ordinary,,,,long,vid_5220,,
emotion-v1,20260912,29,original:vid_5278,original/5278.mp4,23.475011,ordinary,,,,long,vid_5278,,
emotion-v1,20260912,29,original:vid_5302,original/5302.mp4,23.7,ordinary,,,,long,vid_5302,,
emotion-v1,20260912,29,original:vid_5372,original/5372.mp4,24.266667,ordinary,,,,long,vid_5372,,
emotion-v1,20260912,29,original:vid_5408,original/5408.mp4,24.466667,ordinary,,,,long,vid_5408,,
emotion-v1,20260912,29,original:vid_5446,original/5446.mp4,24.773991,ordinary,,,,long,vid_5446,,
emotion-v1,20260912,29,original:vid_5487,original/5487.mp4,25.066667,ordinary,,,,long,vid_5487,,
emotion-v1,20260912,29,original:vid_5547,original/5547.mp4,25.541995,ordinary,,,,long,vid_5547,,
emotion-v1,20260912,29,original:vid_5581,original/5581.mp4,25.867007,ordinary,,,,long,vid_5581,,
emotion-v1,20260912,29,original:vid_5638,original/5638.mp4,26.378005,ordinary,,,,long,vid_5638,,
emotion-v1,20260912,29,original:vid_5679,original/5679.mp4,26.666667,ordinary,,,,long,vid_5679,,
emotion-v1,20260912,29,original:vid_5723,original/5723.mp4,27.072993,ordinary,,,,long,vid_5723,,
emotion-v1,20260912,29,original:vid_5765,original/5765.mp4,27.456009,ordinary,,,,long,vid_5765,,
emotion-v1,20260912,29,original:vid_5801,original/5801.mp4,27.833333,ordinary,,,,long,vid_5801,,
emotion-v1,20260912,29,original:vid_5857,original/5857.mp4,28.28,ordinary,,,,long,vid_5857,,
emotion-v1,20260912,29,original:vid_5891,original/5891.mp4,28.629002,ordinary,,,,long,vid_5891,,
emotion-v1,20260912,29,original:vid_5958,original/5958.mp4,29.333333,ordinary,,,,long,vid_5958,,
emotion-v1,20260912,29,original:vid_5978,original/5978.mp4,29.568005,ordinary,,,,long,vid_5978,,
emotion-v1,20260912,29,original:vid_6021,original/6021.mp4,29.951995,ordinary,,,,long,vid_6021,,
emotion-v1,20260912,29,original:vid_6101,original/6101.mp4,30.671995,ordinary,,,,long,vid_6101,,
emotion-v1,20260912,29,original:vid_6140,original/6140.mp4,31.0,ordinary,,,,long,vid_6140,,
emotion-v1,20260912,29,original:vid_6159,original/6159.mp4,31.230998,ordinary,,,,long,vid_6159,,
emotion-v1,20260912,29,original:vid_6220,original/6220.mp4,32.133333,ordinary,,,,long,vid_6220,,
emotion-v1,20260912,29,original:vid_6253,original/6253.mp4,32.415011,ordinary,,,,long,vid_6253,,
emotion-v1,20260912,29,original:vid_6309,original/6309.mp4,32.970998,ordinary,,,,long,vid_6309,,
emotion-v1,20260912,29,original:vid_6349,original/6349.mp4,33.367007,ordinary,,,,long,vid_6349,,
emotion-v1,20260912,29,original:vid_6403,original/6403.mp4,34.083333,ordinary,,,,very_long,vid_6403,,
emotion-v1,20260912,29,original:vid_6440,original/6440.mp4,34.550998,ordinary,,,,very_long,vid_6440,,
emotion-v1,20260912,29,original:vid_6478,original/6478.mp4,34.8,ordinary,,,,very_long,vid_6478,,
emotion-v1,20260912,29,original:vid_6543,original/6543.mp4,35.6,ordinary,,,,very_long,vid_6543,,
emotion-v1,20260912,29,original:vid_6571,original/6571.mp4,35.968005,ordinary,,,,very_long,vid_6571,,
emotion-v1,20260912,29,original:vid_6630,original/6630.mp4,36.78,ordinary,,,,very_long,vid_6630,,
emotion-v1,20260912,29,original:vid_6687,original/6687.mp4,37.333333,ordinary,,,,very_long,vid_6687,,
emotion-v1,20260912,29,original:vid_6699,original/6699.mp4,37.57,ordinary,,,,very_long,vid_6699,,
emotion-v1,20260912,29,original:vid_6739,original/6739.mp4,38.380998,ordinary,,,,very_long,vid_6739,,
emotion-v1,20260912,29,original:vid_6811,original/6811.mp4,39.466667,ordinary,,,,very_long,vid_6811,,
emotion-v1,20260912,29,original:vid_6837,original/6837.mp4,39.752993,ordinary,,,,very_long,vid_6837,,
emotion-v1,20260912,29,original:vid_6903,original/6903.mp4,41.066667,ordinary,,,,very_long,vid_6903,,
emotion-v1,20260912,29,original:vid_6954,original/6954.mp4,42.005011,ordinary,,,,very_long,vid_6954,,
emotion-v1,20260912,29,original:vid_6966,original/6966.mp4,42.2,ordinary,,,,very_long,vid_6966,,
emotion-v1,20260912,29,original:vid_7051,original/7051.mp4,43.721995,ordinary,,,,very_long,vid_7051,,
emotion-v1,20260912,29,original:vid_7053,original/7053.mp4,43.747007,ordinary,,,,very_long,vid_7053,,
emotion-v1,20260912,29,original:vid_7098,original/7098.mp4,44.8,ordinary,,,,very_long,vid_7098,,
emotion-v1,20260912,29,original:vid_7178,original/7178.mp4,46.137007,ordinary,,,,very_long,vid_7178,,
emotion-v1,20260912,29,original:vid_7207,original/7207.mp4,46.6,ordinary,,,,very_long,vid_7207,,
emotion-v1,20260912,29,original:vid_7250,original/7250.mp4,47.339002,ordinary,,,,very_long,vid_7250,,
emotion-v1,20260912,29,original:vid_7310,original/7310.mp4,48.416667,ordinary,,,,very_long,vid_7310,,
emotion-v1,20260912,29,original:vid_7335,original/7335.mp4,48.8,ordinary,,,,very_long,vid_7335,,
emotion-v1,20260912,29,original:vid_7389,original/7389.mp4,50.133333,ordinary,,,,very_long,vid_7389,,
emotion-v1,20260912,29,original:vid_7436,original/7436.mp4,51.134468,ordinary,,,,very_long,vid_7436,,
emotion-v1,20260912,29,original:vid_7467,original/7467.mp4,51.776009,ordinary,,,,very_long,vid_7467,,
emotion-v1,20260912,29,original:vid_7535,original/7535.mp4,53.247007,ordinary,,,,very_long,vid_7535,,
emotion-v1,20260912,29,original:vid_7551,original/7551.mp4,53.566667,ordinary,,,,very_long,vid_7551,,
emotion-v1,20260912,29,original:vid_7630,original/7630.mp4,54.933991,ordinary,,,,very_long,vid_7630,,
emotion-v1,20260912,29,original:vid_7636,original/7636.mp4,55.076009,ordinary,,,,very_long,vid_7636,,
emotion-v1,20260912,29,original:vid_7722,original/7722.mp4,56.61,ordinary,,,,very_long,vid_7722,,
emotion-v1,20260912,29,original:vid_7755,original/7755.mp4,57.333333,ordinary,,,,very_long,vid_7755,,
emotion-v1,20260912,29,original:vid_7778,original/7778.mp4,57.6,ordinary,,,,very_long,vid_7778,,
emotion-v1,20260912,29,original:vid_7855,original/7855.mp4,59.033333,ordinary,,,,very_long,vid_7855,,
emotion-v1,20260912,29,original:vid_7914,original/7914.mp4,59.140998,ordinary,,,,very_long,vid_7914,,
emotion-v1,20260912,29,original:vid_7920,original/7920.mp4,59.242993,ordinary,,,,very_long,vid_7920,,
emotion-v1,20260912,30,emotion:00000008.mp4,emotion/positive/excitation/positive_excitation_0004_00000008.mp4,55.103991,emotion,Excitation,positive,156d6160413a0dd5ebf36455fcc67baac741276b9d08a58f56cd0e1db19bad4e,50-60,00000008.mp4,,True
emotion-v1,20260912,30,emotion:00000145.mp4,emotion/positive/excitation/positive_excitation_0021_00000145.mp4,11.044378,emotion,Excitation,positive,6900356f97b52f948a30b401b1611320de429e9678cb21678d2161d4ac1d9124,10-15,00000145.mp4,,True
emotion-v1,20260912,30,emotion:00000166.mp4,emotion/neutral/neutral/neutral_neutral_0822_00000166.mp4,16.516668,emotion,Neutral,neutral,54814e429f9a9f69217b96aabc31e983f6eee00e592cdafbca4deccbea949107,15-20,00000166.mp4,,True
emotion-v1,20260912,30,emotion:00000280.mp4,emotion/positive/excitation/positive_excitation_0026_00000280.mp4,6.989002,emotion,Excitation,positive,7aa652814500c4d3b79246ac093aa7c39f777626df2b6c8700c4a6fbdbc718f8,5-10,00000280.mp4,,True
emotion-v1,20260912,30,emotion:00000423.mp4,emotion/neutral/neutral/neutral_neutral_0879_00000423.mp4,6.284053,emotion,Neutral,neutral,9b0c16a4fecf83f68f2015a935752b107270783fc3dd43a6a9bc4b01ffaf0d92,5-10,00000423.mp4,,True
emotion-v1,20260912,30,emotion:00000927.mp4,emotion/neutral/neutral/neutral_neutral_0989_00000927.mp4,29.1,emotion,Neutral,neutral,4f643bc79788cf81cdf4148e84930fcc89f7ed3a3ab40aa0798aa2ba914ec6aa,25-30,00000927.mp4,,True
emotion-v1,20260912,30,emotion:00000954.mp4,emotion/neutral/neutral/neutral_neutral_1004_00000954.mp4,16.033333,emotion,Neutral,neutral,6e1b244350f0b8f6d0a500957d7829e46fa3f4732e51275e204d9cb6eed2778d,15-20,00000954.mp4,,True
emotion-v1,20260912,30,emotion:00001015.mp4,emotion/positive/excitation/positive_excitation_0106_00001015.mp4,15.07,emotion,Excitation,positive,d97857dd83aa57c5dd389a12962785252b1dd1c739b1cdf646ee0ba729a023ce,15-20,00001015.mp4,,True
emotion-v1,20260912,30,emotion:00001323.mp4,emotion/neutral/neutral/neutral_neutral_1155_00001323.mp4,8.406009,emotion,Neutral,neutral,05fa4b9c1031c6a5ff9e9b1c3bcf00b971eae4fb7fbd7a60c1843a199ec33862,5-10,00001323.mp4,,True
emotion-v1,20260912,30,emotion:00001383.mp4,emotion/neutral/neutral/neutral_neutral_1180_00001383.mp4,17.880817,emotion,Neutral,neutral,19ed740737966d4be3a3aabf922d9304b0bbf44d38d59468a9686ff28fd93e37,15-20,00001383.mp4,,True
emotion-v1,20260912,30,emotion:00001507.mp4,emotion/neutral/neutral/neutral_neutral_1231_00001507.mp4,23.416036,emotion,Neutral,neutral,d8c9a2cb2497875ce53a1ed7fed5a7432f8ae572eab7a8644feea64eb9d24e8b,20-25,00001507.mp4,,True
emotion-v1,20260912,30,emotion:00001571.mp4,emotion/neutral/neutral/neutral_neutral_1258_00001571.mp4,15.0,emotion,Neutral,neutral,35446a30e1557be616b7a40e0cdbfcdeb6fe5540ba572d8324f081739fe97aab,15-20,00001571.mp4,,True
emotion-v1,20260912,30,emotion:00001578.mp4,emotion/neutral/neutral/neutral_neutral_1261_00001578.mp4,13.607007,emotion,Neutral,neutral,8742e021a13e2913249c8cd4290f6aa77c9db3114960521d0311dd050f0a9a84,10-15,00001578.mp4,,True
emotion-v1,20260912,30,emotion:00001678.mp4,emotion/positive/excitation/positive_excitation_0136_00001678.mp4,27.016667,emotion,Excitation,positive,48f3cb6b38ff0d8485929ff854340adaf9bf0b1ecfe6c7509685c40ca0ff5896,25-30,00001678.mp4,,True
emotion-v1,20260912,30,emotion:00001744.mp4,emotion/neutral/neutral/neutral_neutral_1334_00001744.mp4,7.457627,emotion,Neutral,neutral,d785040bbcc9fa803f0f8c113ae9a96891e8eed9ad418f8fc306f996e91968a7,5-10,00001744.mp4,,True
emotion-v1,20260912,30,emotion:00001862.mp4,emotion/neutral/neutral/neutral_neutral_1362_00001862.mp4,14.533333,emotion,Neutral,neutral,6f41880604f24edd1c90a57e4d9ea888fdaaa34ed7ac67fd4e9615418ff78a29,10-15,00001862.mp4,,True
emotion-v1,20260912,30,emotion:00001863.mp4,emotion/neutral/neutral/neutral_neutral_1363_00001863.mp4,19.11832,emotion,Neutral,neutral,9705fafd1872387a7c92e714c15a8fff97e0d8b79a42ac8b663f641441f2c1f5,15-20,00001863.mp4,,True
emotion-v1,20260912,30,emotion:00002432.mp4,emotion/neutral/neutral/neutral_neutral_1444_00002432.mp4,26.666667,emotion,Neutral,neutral,b8dc7df3583f2ce8935bffabb6f728e56829ef0cb9a125c3506d62ecdacb978a,25-30,00002432.mp4,,True
emotion-v1,20260912,30,emotion:00003362.mp4,emotion/neutral/neutral/neutral_neutral_1515_00003362.mp4,9.728005,emotion,Neutral,neutral,2248a58bf096f40baf8b433bd41434aee1f1c508b538a03369b1ef295fa32a43,5-10,00003362.mp4,,True
emotion-v1,20260912,30,emotion:00003383.mp4,emotion/neutral/neutral/neutral_neutral_1518_00003383.mp4,10.773991,emotion,Neutral,neutral,759cec7f6261ea9934cfd898723744311a3f66e358dd0d95bf160732bf0fe8cc,10-15,00003383.mp4,,True
emotion-v1,20260912,30,emotion:00003738.mp4,emotion/neutral/neutral/neutral_neutral_1597_00003738.mp4,13.235011,emotion,Neutral,neutral,f05b7a3eb87ca32fd4c47ff7d96ab35ec2e85d4f1ea8b6658412316ee06db31c,10-15,00003738.mp4,,True
emotion-v1,20260912,30,emotion:00003818.mp4,emotion/neutral/neutral/neutral_neutral_1618_00003818.mp4,12.166667,emotion,Neutral,neutral,2efa9e90badb797d48b017fe0b0d385c1505c8422bfc850a910a012582e014c8,10-15,00003818.mp4,,True
emotion-v1,20260912,30,emotion:00004548.mp4,emotion/negative/tension/negative_tension_2971_00004548.mp4,15.903991,emotion,Tension,negative,2a97f4b64d3a65a846f195db570c6a982120cc18d78e92fc289e92aa99c789a1,15-20,00004548.mp4,,True
emotion-v1,20260912,30,emotion:00005134.mp4,emotion/negative/tension/negative_tension_2997_00005134.mp4,12.352993,emotion,Tension,negative,6012cd9940d3a45ae359127c6a7d73061cf9ce3d506913ea42e8c38fc238ff42,10-15,00005134.mp4,,True
emotion-v1,20260912,30,emotion:00005905.mp4,emotion/positive/excitation/positive_excitation_0211_00005905.mp4,9.458333,emotion,Excitation,positive,03f5cf41a6bda8038db19f78baaabfd43334b3142e36e47a6197f9b3d5b7c271,5-10,00005905.mp4,,True
emotion-v1,20260912,30,emotion:00006120.mp4,emotion/positive/excitation/positive_excitation_0247_00006120.mp4,14.28,emotion,Excitation,positive,07adfbc0113b85d4b3993396215b0d9b6b41b10ef2fc6fc0e478fb953d637441,10-15,00006120.mp4,,True
emotion-v1,20260912,30,emotion:00006596.mp4,emotion/positive/excitation/positive_excitation_0332_00006596.mp4,17.81,emotion,Excitation,positive,493c855ec853e9b2b4f99588d2ee3897e94db7008096eee36536ea57365732e4,15-20,00006596.mp4,,True
emotion-v1,20260912,30,emotion:00006928.mp4,emotion/negative/tension/negative_tension_3108_00006928.mp4,8.166667,emotion,Tension,negative,3a2061c17338f207cefd032393d5c6c484495860392aa07fd8e2be485041ef52,5-10,00006928.mp4,,True
emotion-v1,20260912,30,emotion:00009889.mp4,emotion/neutral/neutral/neutral_neutral_1668_00009889.mp4,9.009002,emotion,Neutral,neutral,b57e685c15d4f8202b46c3201ceec84195d8886060d8f1937db3e56db0ef5f33,5-10,00009889.mp4,,True
emotion-v1,20260912,30,emotion:00009994.mp4,emotion/neutral/neutral/neutral_neutral_1697_00009994.mp4,32.299002,emotion,Neutral,neutral,9329aed61232d9c45fd0ce84b39e2f509a48efe425bc254d40dbccaa99b1ef1b,30-40,00009994.mp4,,True
emotion-v1,20260912,30,emotion:00010300.mp4,emotion/neutral/neutral/neutral_neutral_1754_00010300.mp4,21.177007,emotion,Neutral,neutral,e1b615728aed50ed666e570ddf19a4b88ece801cb21797a46e06fa3f17d15dad,20-25,00010300.mp4,,True
emotion-v1,20260912,30,emotion:00011401.mp4,emotion/positive/excitation/positive_excitation_0399_00011401.mp4,12.91,emotion,Excitation,positive,cafbb6e34525ff17dab0f63f926e173707ba86b24737211b6f9faaac69b844a8,10-15,00011401.mp4,,True
emotion-v1,20260912,30,emotion:00011446.mp4,emotion/positive/excitation/positive_excitation_0414_00011446.mp4,13.281995,emotion,Excitation,positive,70bdd5ddf45a60027d1593c64b5f052bc9125ce76ea13161701ece5f71c72311,10-15,00011446.mp4,,True
emotion-v1,20260912,30,emotion:00011496.mp4,emotion/positive/excitation/positive_excitation_0422_00011496.mp4,21.246009,emotion,Excitation,positive,1b24f39897d32b239c4fe3e93934cd9239f1abef0ffb1de53a253b1d9dfd7844,20-25,00011496.mp4,,True
emotion-v1,20260912,30,emotion:00011628.mp4,emotion/positive/excitation/positive_excitation_0465_00011628.mp4,49.130435,emotion,Excitation,positive,d253b35dfd20d5f7caa9b65b003ab884e8b6212f584a0119b828ee7d531d5985,40-50,00011628.mp4,,True
emotion-v1,20260912,30,emotion:00021339.mp4,emotion/neutral/neutral/neutral_neutral_1890_00021339.mp4,47.581016,emotion,Neutral,neutral,9244d4164c41f9acc3aef938d980a730a60c2afe3fc63b00f8d9cdecaf662d37,40-50,00021339.mp4,,True
emotion-v1,20260912,30,emotion:00021721.mp4,emotion/neutral/neutral/neutral_neutral_1906_00021721.mp4,55.633333,emotion,Neutral,neutral,4778a00002339c9fdf8376e5d467ffcebeb97bde970c235e9f1dbf4cee698768,50-60,00021721.mp4,,True
emotion-v1,20260912,30,emotion:00022932.mp4,emotion/neutral/neutral/neutral_neutral_1912_00022932.mp4,40.147007,emotion,Neutral,neutral,70e7c1208c8edc6cdf0558e8124ebe3447143fdb52b71cd2fa51ca7896bfe9d2,40-50,00022932.mp4,,True
emotion-v1,20260912,30,emotion:00029110.mp4,emotion/positive/relaxation/positive_relaxation_2015_00029110.mp4,38.058005,emotion,Relaxation,positive,eeeb96e6f406ca3c9aafafbd54a38dee71128f48118236c065d122976687c8f6,30-40,00029110.mp4,,True
emotion-v1,20260912,30,emotion:00029112.mp4,emotion/positive/relaxation/positive_relaxation_2017_00029112.mp4,8.706009,emotion,Relaxation,positive,e2ed55f72c63c92d02ec9dd14cdb088b976fbc24a8cbbd2ca290b4a6eb85a0b7,5-10,00029112.mp4,,True
emotion-v1,20260912,30,emotion:00029160.mp4,emotion/positive/relaxation/positive_relaxation_2053_00029160.mp4,29.905011,emotion,Relaxation,positive,54a093a22bbae8a3eed5ddec950643186779d7abea54a1ec8e1157f3042b7528,25-30,00029160.mp4,,True
emotion-v1,20260912,30,emotion:00029912.mp4,emotion/positive/relaxation/positive_relaxation_2212_00029912.mp4,8.336009,emotion,Relaxation,positive,e9f767350c7921c4becc680ad3cb3780b78428aab0be5fa67a60a84ad1c5b461,5-10,00029912.mp4,,True
emotion-v1,20260912,30,emotion:00029930.mp4,emotion/positive/relaxation/positive_relaxation_2225_00029930.mp4,11.533333,emotion,Relaxation,positive,b77a9220a9497503835a030e7f36e9ce10876a8589c76b012d16d4cf954e71fe,10-15,00029930.mp4,,True
emotion-v1,20260912,30,emotion:00030055.mp4,emotion/positive/relaxation/positive_relaxation_2310_00030055.mp4,9.009002,emotion,Relaxation,positive,fcc6f0368f3336730a50e01df74942b58659331897050be5efe73abe076bd315,5-10,00030055.mp4,,True
emotion-v1,20260912,30,emotion:00030082.mp4,emotion/positive/relaxation/positive_relaxation_2327_00030082.mp4,16.671995,emotion,Relaxation,positive,3c5c9b1834873d9d11075365d9921291ac166077f35adfb15dfa052e0d92fcf1,15-20,00030082.mp4,,True
emotion-v1,20260912,30,emotion:00030166.mp4,emotion/positive/relaxation/positive_relaxation_2375_00030166.mp4,19.503991,emotion,Relaxation,positive,741f124b00df337ef155f615b54a5709b9881a5c6c016bdd441aba08f4c6adc5,15-20,00030166.mp4,,True
emotion-v1,20260912,30,emotion:00030194.mp4,emotion/positive/relaxation/positive_relaxation_2393_00030194.mp4,23.381995,emotion,Relaxation,positive,434a6fc7a25229cf20e4e4538b957481363c175dc4619fcd32da2890d598fa44,20-25,00030194.mp4,,True
emotion-v1,20260912,30,emotion:00030239.mp4,emotion/positive/relaxation/positive_relaxation_2422_00030239.mp4,32.483991,emotion,Relaxation,positive,962f65a61da9cd707e8338a53bf0ab9034c54fbe245507b3f88dffd25ae6935d,30-40,00030239.mp4,,True
emotion-v1,20260912,30,emotion:00030242.mp4,emotion/positive/relaxation/positive_relaxation_2425_00030242.mp4,14.952993,emotion,Relaxation,positive,60a3923dc24a50367e6d81b2bb589aa28568fb3cfe94cc25714206c091b966de,10-15,00030242.mp4,,True
emotion-v1,20260912,30,emotion:00031154.mp4,emotion/negative/sad/negative_sad_2664_00031154.mp4,9.938005,emotion,Sad,negative,2082d4ca9b5c51aee0de31af8179c135cc6a50c74e735d437c27d35783c2c7fe,5-10,00031154.mp4,,True
emotion-v1,20260912,30,emotion:00031158.mp4,emotion/negative/sad/negative_sad_2666_00031158.mp4,11.400998,emotion,Sad,negative,d1ca07692b02d3e2f72517695977401cfd10e171be8678ab2eadfacf36f57573,10-15,00031158.mp4,,True
emotion-v1,20260912,30,emotion:00031203.mp4,emotion/negative/sad/negative_sad_2688_00031203.mp4,6.333333,emotion,Sad,negative,d244aab86cf27e4ba65ffe1629f53ab69da647dbb5f0c667ce14b14c4be62343,5-10,00031203.mp4,,True
emotion-v1,20260912,30,emotion:00031283.mp4,emotion/negative/sad/negative_sad_2730_00031283.mp4,9.427007,emotion,Sad,negative,b5866d997c32f787b0cbe876d57390b2f5c554399c2583236bacbf3116588ef1,5-10,00031283.mp4,,True
emotion-v1,20260912,30,emotion:00031358.mp4,emotion/negative/sad/negative_sad_2778_00031358.mp4,25.401995,emotion,Sad,negative,f64bd23b18421601f22706ec8d5674afc1cd8c229058aa5e24bc794906f4d6b8,25-30,00031358.mp4,,True
emotion-v1,20260912,30,emotion:00031389.mp4,emotion/negative/sad/negative_sad_2798_00031389.mp4,19.086009,emotion,Sad,negative,3153bf86de8e0e7c8f73c5f70d26b4fe63eb1281c1d80dd9d10621805255d5d7,15-20,00031389.mp4,,True
emotion-v1,20260912,30,emotion:00031442.mp4,emotion/negative/sad/negative_sad_2821_00031442.mp4,13.328005,emotion,Sad,negative,2ebc1390bac36fbe0d142846e2ef0ad06ab038422c321bd43dd39f931343b747,10-15,00031442.mp4,,True
emotion-v1,20260912,30,emotion:00031523.mp4,emotion/negative/fear/negative_fear_0554_00031523.mp4,36.151995,emotion,Fear,negative,11040e4e8590d5709b9361d3ab3f6e144dfca8527d9eedebe963d01d1c9f9703,30-40,00031523.mp4,,True
emotion-v1,20260912,30,emotion:00031527.mp4,emotion/negative/fear/negative_fear_0558_00031527.mp4,21.452993,emotion,Fear,negative,c95b4515675f69494b240b37a4e3d1029c03545422cef6336ccff4a8d70b2da2,20-25,00031527.mp4,,True
emotion-v1,20260912,30,emotion:00031558.mp4,emotion/negative/fear/negative_fear_0587_00031558.mp4,30.903991,emotion,Fear,negative,3eb9a390fdcd5e74afdd68321539fa6fd80cf6a7ecfd81c187eb536ce852936d,30-40,00031558.mp4,,True
